Date,Info Tech (VGT),Healthcare (VHT),Cons Disc (VCR),Comm Serv (VOX),Finance (VFH),Industrials (VIS),Cons Staples (VDC),Utilities (VPU),Materials (VAW),Real Estate (VNQ),Energy (VDE),S&P 500 (SPY)
2011-07-08 00:00:00-04:00,65.3566,64.927,67.26,72.55,32.5,70.68,81.24,72.79,88.0,62.73,112.97,134.41
2011-07-11 00:00:00-04:00,64.12,63.93,65.87,71.33,31.626,69.2558,80.56,71.95,85.96,61.61,110.45,131.99
2011-07-12 00:00:00-04:00,63.417,63.95,65.66,71.3038,31.56,68.58,80.35,72.28,85.662,61.88,110.08,131.402
2011-07-13 00:00:00-04:00,63.57,64.26,66.09,71.4,31.6,68.89,80.42,72.16,86.43,61.26,111.03,131.84
2011-07-14 00:00:00-04:00,62.95,64.1,65.49,70.41,31.33,68.05,80.0,71.77,85.39,60.66,110.28,130.94
2011-07-15 00:00:00-04:00,63.74,63.81,65.56,70.39,31.27,68.11,80.1601,71.91,86.19,61.37,113.4,131.71
2011-07-18 00:00:00-04:00,63.36,63.28,64.777,69.41,30.84,67.3,79.63,71.15,85.27,60.91,112.841,130.6
2011-07-19 00:00:00-04:00,65.08,63.89,66.1,70.2,31.25,68.318,80.92,71.73,86.56,61.94,114.88,132.72
2011-07-20 00:00:00-04:00,64.7828,63.68,65.73,69.96,31.57,68.46,80.72,72.17,86.81,62.39,114.73,132.65
2011-07-21 00:00:00-04:00,65.03,64.65,66.48,70.58,32.23,69.42,81.26,73.22,87.91,62.89,116.72,134.49
2011-07-22 00:00:00-04:00,65.81,64.61,66.68,70.34,32.19,68.873,81.14,72.83,87.75,63.2,117.36,134.58
2011-07-25 00:00:00-04:00,65.61,63.75,66.21,69.38,31.94,68.67,80.31,72.92,87.45,62.58,116.94,133.84
2011-07-26 00:00:00-04:00,65.83,63.18,66.07,69.32,31.89,67.44,80.06,72.6,86.69,62.72,116.45,133.33
2011-07-27 00:00:00-04:00,63.83,61.95,64.77,68.51,31.09,65.54,79.15,72.28,84.79,60.96,114.1148,130.61
2011-07-28 00:00:00-04:00,63.82,61.85,64.4488,67.6,31.14,64.97,79.22,71.9,84.51,61.02,113.37,130.22
2011-07-29 00:00:00-04:00,63.29,61.65,64.2,67.2,31.07,64.7,78.77,71.21,83.95,61.05,112.29,129.32
2011-08-01 00:00:00-04:00,63.061,60.47,63.88,67.62,30.96,64.37,78.54,71.39,83.66,60.09,112.2,128.79
2011-08-02 00:00:00-04:00,61.66,59.05,61.46,65.72,30.11,61.99,77.56,70.28,80.94,58.18,109.001,125.5
2011-08-03 00:00:00-04:00,62.5,59.18,61.98,66.56,30.21,62.52,78.05,70.27,81.18,57.75,108.51,126.2
2011-08-04 00:00:00-04:00,59.57,56.52,58.84,63.6,28.67,58.986,75.4304,67.94,75.3599,54.87,100.7,120.2
2011-08-05 00:00:00-04:00,59.03,56.77,58.56,63.27,28.17,58.842,76.55,68.22,74.988,53.52,100.2,120.03
2011-08-08 00:00:00-04:00,55.44,53.58,54.37,59.196,25.5,54.46,73.38,64.4,69.26,48.89,91.32,112.28
2011-08-09 00:00:00-04:00,57.96,55.7442,56.85,62.16,27.44,57.17,75.2,66.83,73.55,53.32,95.81,117.47
2011-08-10 00:00:00-04:00,55.77,53.51,54.8,60.26,25.82,54.53,72.67,65.47,71.1,52.1,92.68,112.25
2011-08-11 00:00:00-04:00,58.18,55.8,57.29,62.0,27.25,56.98,74.79,68.24,74.7,54.82,97.52,117.33
2011-08-12 00:00:00-04:00,58.654,56.48,57.97,62.1,26.94,58.0,75.59,67.86,75.39,54.79,98.3,118.16
2011-08-15 00:00:00-04:00,59.75,57.62,58.91,63.75,27.86,59.04,76.66,70.23,76.77,56.81,101.67,120.67
2011-08-16 00:00:00-04:00,59.04,57.45,58.54,63.3,27.38,58.164,76.7,70.0,75.51,56.62,99.71,119.57
2011-08-17 00:00:00-04:00,58.53,57.37,58.22,64.25,27.51,58.01,77.2,70.49,75.51,56.77,100.23,119.6702
2011-08-18 00:00:00-04:00,55.32,55.34,55.27,62.22,26.21,54.6,75.66,69.37,71.13,54.24,94.388,114.405
2011-08-19 00:00:00-04:00,53.878,55.05,54.33,61.5,25.71,53.73,75.0488,68.87,69.98,53.21,92.5099,112.71
2011-08-22 00:00:00-04:00,54.19,55.1,54.44,61.42,25.438,53.9299,75.28,68.68,69.97,53.29,91.75,112.77
2011-08-23 00:00:00-04:00,56.41,56.93,56.56,63.57,26.28,55.97,77.01,70.08,72.24,54.61,96.06,116.48
2011-08-24 00:00:00-04:00,56.84,57.6,57.549,64.51,26.91,57.11,77.5,71.6,73.36,55.34,96.53,118.09
2011-08-25 00:00:00-04:00,55.98,56.62,56.46,63.06,26.681,56.04,76.31,70.52,72.52,54.27,94.32,116.32
2011-08-26 00:00:00-04:00,57.23,57.4,57.74,63.44,26.99,57.28,76.99,70.5301,74.25,54.97,96.28,117.97
2011-08-29 00:00:00-04:00,59.0,59.02,59.72,64.92,28.13,59.33,78.48,72.04,76.8499,56.79,99.26,121.35
2011-08-30 00:00:00-04:00,59.18,59.29,60.05,65.29,27.96,59.81,78.75,71.98,77.48,57.02,99.76,121.63
2011-08-31 00:00:00-04:00,59.18,59.59,60.3,65.15,28.25,60.13,78.95,72.46,77.56,57.58,100.39,122.26
2011-09-01 00:00:00-04:00,58.4699,58.98,59.43,64.51,27.61,59.01,78.6199,72.08,76.42,56.78,99.49,120.93
2011-09-02 00:00:00-04:00,56.98,57.71,57.74,63.11,26.56,57.14,77.45,71.1375,74.53,55.35,96.78,117.82
2011-09-06 00:00:00-04:00,56.68,57.8,57.43,62.23,26.16,56.44,77.21,70.77,74.22,55.22,95.68,117.02
2011-09-07 00:00:00-04:00,58.31,59.37,59.15,63.352,27.34,58.31,78.54,71.58,76.3699,57.31,99.38,120.2899
2011-09-08 00:00:00-04:00,57.9912,58.68,58.35,62.754,26.82,57.42,78.31,71.58,75.42,56.85,98.22,119.03
2011-09-09 00:00:00-04:00,56.66,56.9404,56.81,61.55,25.99,55.8,76.6,70.06,73.24,55.03,95.07,115.89
2011-09-12 00:00:00-04:00,57.36,57.08,57.38,61.46,26.26,55.84,76.66,70.48,72.56,55.27,95.43,116.7
2011-09-13 00:00:00-04:00,58.1936,57.74,58.15,62.37,26.46,57.1,77.1,70.98,73.85,55.4,95.8399,117.74
2011-09-14 00:00:00-04:00,59.21,58.36,59.19,63.018,26.81,58.16,77.96,71.63,74.918,55.75,97.04,119.37
2011-09-15 00:00:00-04:00,60.2,58.95,60.11,63.364,27.37,59.23,78.88,72.54,75.97,56.66,98.95,121.44
2011-09-16 00:00:00-04:00,60.65,59.16,60.61,63.72,27.433,59.47,79.34,73.2,76.239,57.2,98.71,121.52
2011-09-19 00:00:00-04:00,60.59,58.66,60.53,63.17,26.72,58.84,78.71,72.84,75.01,55.97,97.32,120.32
2011-09-20 00:00:00-04:00,60.23,59.05,60.12,63.03,26.65,58.18,78.74,73.65,73.92,55.88,96.5448,120.17
2011-09-21 00:00:00-04:00,59.41,57.53,58.27,61.22,25.33,55.86,77.39,72.37,70.63,52.99,92.61,116.51
2011-09-22 00:00:00-04:00,57.46,56.26,56.33,59.89,24.65,53.63,75.83,70.98,66.84,51.66,87.388,112.9
2011-09-23 00:00:00-04:00,58.08,56.47,57.21,60.35,24.72,54.24,75.77,70.94,66.49,51.56,86.48,113.44
2011-09-26 00:00:00-04:00,58.8261,57.33,58.49,61.22,25.63,55.63,77.256,71.57,68.48,52.32,89.66,116.21
2011-09-27 00:00:00-04:00,59.58,58.229,58.96,61.8115,25.8,56.62,77.8,71.92,69.91,52.83,90.95,117.55
2011-09-28 00:00:00-04:00,58.55,57.08,57.82,61.1,25.02,55.16,76.42,71.026,66.8,51.44,87.98,115.11
2011-09-29 00:00:00-04:00,58.38,57.42,57.41,61.65,25.7,55.79,77.03,72.22,66.8,52.32,88.89,116.02
2011-09-30 00:00:00-04:00,56.76,56.75,55.76,60.68,24.917,54.0,76.23,71.46,64.47,50.86,86.34,113.15
2011-10-03 00:00:00-04:00,55.24,54.75,53.86,58.83,23.7265,52.07,74.84,69.6,62.42,48.4,82.95,109.92
2011-10-04 00:00:00-04:00,56.73,55.44,55.77,59.47,24.719,53.86,75.4725,69.51,64.79,50.49,85.82,112.32
2011-10-05 00:00:00-04:00,58.06,56.41,56.81,60.18,25.0,55.11,75.7,69.61,67.28,49.98,88.83,114.46
2011-10-06 00:00:00-04:00,59.13,57.11,58.21,60.73,25.79,56.35,76.58,70.74,69.13,51.33,90.47,116.517
2011-10-07 00:00:00-04:00,58.71,56.92,57.97,59.56,24.8599,55.87,76.98,70.89,67.891,49.84,89.29,115.68
2011-10-10 00:00:00-04:00,60.69,58.31,60.0,61.03,26.11,57.97,78.17,72.37,70.774,52.32,93.42,119.59
2011-10-11 00:00:00-04:00,61.05,58.1,60.35,60.7,26.07,58.27,78.05,71.74,70.98,51.3,93.6,119.65
2011-10-12 00:00:00-04:00,61.56,58.29,61.07,61.81,26.67,59.14,78.68,71.67,71.95,52.2,94.49,120.71
2011-10-13 00:00:00-04:00,62.16,58.33,60.87,62.17,26.14,58.72,78.58,71.76,71.59,51.84,94.24,120.48
2011-10-14 00:00:00-04:00,63.4499,58.88,61.96,62.66,26.49,59.816,79.27,72.42,73.35,53.09,97.79,122.58
2011-10-17 00:00:00-04:00,62.218,57.66,60.75,61.94,25.647,58.02,78.29,72.03,70.85,51.83,96.14,120.21
2011-10-18 00:00:00-04:00,62.9356,58.27,61.81,62.64,26.84,59.84,78.97,72.63,72.75,53.7,99.18,122.58
2011-10-19 00:00:00-04:00,61.46,57.97,60.88,62.04,26.46,58.88,78.65,72.77,70.57,53.09,98.12,121.12
2011-10-20 00:00:00-04:00,61.22,58.09,61.11,62.05,26.89,59.36,78.98,73.05,71.19,53.36,98.75,121.63
2011-10-21 00:00:00-04:00,62.0825,59.21,62.8,62.89,27.53,60.53,80.32,74.26,73.13,55.13,100.6,123.95
2011-10-24 00:00:00-04:00,63.47,60.19,64.01,63.0355,28.1601,61.83,80.02,74.14,75.16,56.53,102.06,125.5114
2011-10-25 00:00:00-04:00,62.3,58.89,62.49,61.87,27.37,60.37,78.87,73.12,73.17,55.53,99.58,123.06
2011-10-26 00:00:00-04:00,62.64,59.71,62.53,62.68,27.839,61.03,79.6,73.4901,74.64,56.05,102.05,124.31
2011-10-27 00:00:00-04:00,64.73,61.08,64.33,64.43,29.43,63.86,80.59,75.25,78.8,58.72,106.38,128.6
2011-10-28 00:00:00-04:00,64.9489,61.34,63.95,64.44,29.34,63.7,80.73,74.93,79.38,58.76,106.91,128.61
2011-10-31 00:00:00-04:00,63.75,60.1,62.99,63.23,28.37,62.21,79.66,74.3,76.036,58.13,102.27,125.37
2011-11-01 00:00:00-04:00,61.89,58.8,61.42,61.78,27.11,60.07,78.13,72.73,73.9,56.1,98.906,122.01
2011-11-02 00:00:00-04:00,62.59,59.22,62.199,62.84,27.83,61.3,78.83,73.9,75.7,57.4,101.94,123.99
2011-11-03 00:00:00-04:00,64.22,59.89,62.97,63.76,28.33,62.96,79.858,75.09,77.4401,58.09,104.44,126.26
2011-11-04 00:00:00-04:00,63.99,59.426,62.69,63.15,27.98,62.58,79.48,74.6,77.37,57.64,104.49,125.47
2011-11-07 00:00:00-05:00,64.24,60.02,62.94,63.55,28.12,62.58,79.88,75.0,77.81,57.71,105.11,126.27
2011-11-08 00:00:00-05:00,65.03,60.73,63.64,64.05,28.65,63.27,80.74,75.51,78.69,58.41,106.6124,127.87
2011-11-09 00:00:00-05:00,62.61,58.94,61.324,62.4,27.17,60.8,78.82,73.71,75.07,55.76,101.92,123.17
2011-11-10 00:00:00-05:00,62.67,59.67,61.73,62.88,27.31,61.41,79.31,74.31,75.8,55.78,103.63,124.25
2011-11-11 00:00:00-05:00,64.02,60.7,63.17,63.87,27.91,62.98,80.25,75.37,77.53,57.29,105.55,126.69
2011-11-14 00:00:00-05:00,63.57,60.3,62.84,62.97,27.35,62.49,79.75,74.51,76.75,56.09,104.31,125.48
2011-11-15 00:00:00-05:00,64.47,60.45,63.12,63.2,27.5,62.93,80.17,74.75,76.98,56.65,104.42,126.12
2011-11-16 00:00:00-05:00,63.47,59.31,61.85,62.3,26.9,61.97,79.47,73.83,75.32,56.04,103.04,124.09
2011-11-17 00:00:00-05:00,62.061,58.67,60.87,61.63,26.4,60.73,79.11,73.299,73.09,55.02,100.62,122.09
2011-11-18 00:00:00-05:00,61.62,58.48,60.73,61.512,26.55,61.02,79.33,73.88,73.44,55.44,100.15,121.98
2011-11-21 00:00:00-05:00,60.47,57.61,59.85,60.75,25.89,59.71,78.14,72.93,72.18,53.97,98.42,119.66
2011-11-22 00:00:00-05:00,60.24,57.74,59.68,60.28,25.67,59.19,78.1,72.1,71.66,53.73,97.33,119.17
2011-11-23 00:00:00-05:00,58.73,56.92,58.5,58.74,24.9,57.74,77.23,70.96,69.67,52.14,94.32,116.63
2011-11-25 00:00:00-05:00,58.39,56.65,58.12,58.5,25.05,57.62,77.4,71.21,69.19,52.35,93.64,116.33
2011-11-28 00:00:00-05:00,60.39,58.2,59.94,60.08,25.72,59.62,78.62,72.1555,71.8,53.56,97.15,119.71
2011-11-29 00:00:00-05:00,60.05,58.476,60.09,60.69,25.56,59.65,79.35,73.01,72.02,53.42,98.46,120.03
2011-11-30 00:00:00-05:00,62.49,60.66,62.11,63.31,27.15,62.75,81.33,75.0922,76.45,55.93,103.93,125.0897
2011-12-01 00:00:00-05:00,62.78,60.67,62.07,62.96,26.9,62.58,81.12,74.9429,75.9,55.36,103.35,124.97
2011-12-02 00:00:00-05:00,62.8,60.01,62.65,63.16,27.27,62.68,81.08,74.22,75.56,55.42,103.47,124.83
2011-12-05 00:00:00-05:00,63.606,60.16,63.16,63.76,27.7935,63.33,81.34,74.83,76.24,55.89,104.66,126.21
2011-12-06 00:00:00-05:00,63.59,60.41,63.05,63.94,27.77,63.43,81.59,74.964,76.78,55.83,104.78,126.31
2011-12-07 00:00:00-05:00,63.62,60.66,63.32,63.42,28.1,63.24,81.7055,74.79,76.72,56.45,103.86,126.65
2011-12-08 00:00:00-05:00,62.464,59.49,61.95,61.96,27.11,61.7,80.77,73.62,74.24,55.16,100.84,123.97
2011-12-09 00:00:00-05:00,63.69,60.45,63.0,62.98,27.7,63.21,81.72,74.76,75.47,56.3,103.39,126.03
2011-12-12 00:00:00-05:00,62.76,59.7,62.68,62.76,27.1,62.06,81.04,73.979,73.74,55.31,100.9,124.19
2011-12-13 00:00:00-05:00,62.0,59.52,61.31,62.42,26.71,61.16,80.63,74.2756,72.44,54.75,99.94,123.09
2011-12-14 00:00:00-05:00,60.93,59.33,60.53,61.62,26.64,60.37,80.14,73.68,71.5,55.05,96.98,121.74
2011-12-15 00:00:00-05:00,60.73,59.91,60.69,61.95,26.72,60.8,80.94,74.75,72.03,55.89,96.72,122.189
2011-12-16 00:00:00-05:00,60.94,60.03,60.87,62.44,26.84,61.24,81.05,74.63,72.8,56.53,97.91,121.67
2011-12-19 00:00:00-05:00,60.17,59.86,60.054,61.61,26.3,60.48,80.67,73.93,71.22,56.02,96.09,120.33
2011-12-20 00:00:00-05:00,62.03,61.17,61.8,63.09,27.26,62.591,82.32,75.59,74.05,57.73,99.96,123.93
2011-12-21 00:00:00-05:00,60.33,60.5399,61.23,61.33,27.42,61.55,81.28,75.89,72.73,57.78,99.55,124.2
2011-12-22 00:00:00-05:00,61.1,60.95,61.41,61.54,27.92,62.22,81.1,76.04,73.4,58.56,100.8,125.31
2011-12-23 00:00:00-05:00,61.66,61.35,62.09,61.8092,27.87,62.65,81.8,76.57,74.0,58.17,101.47,126.38
2011-12-27 00:00:00-05:00,61.8,61.5112,62.28,62.07,27.77,62.57,81.82,77.19,73.95,58.44,101.74,126.46
2011-12-28 00:00:00-05:00,61.02,60.71,61.44,61.19,27.33,61.59,81.29,76.77,72.23,57.71,99.75,124.96
2011-12-29 00:00:00-05:00,61.61,61.32,62.1,61.76,27.75,62.36,81.93,77.3601,73.14,58.24,100.8,126.16
2011-12-30 00:00:00-05:00,61.37,61.2,61.81,62.17,27.6199,62.089,81.47,76.89,73.13,57.99,100.81,125.59
2012-01-03 00:00:00-05:00,62.23,61.93,62.37,62.63,28.24,63.3,81.4899,75.6548,75.157,58.47,103.54,127.59
2012-01-04 00:00:00-05:00,62.3,61.59,62.75,61.96,28.15,63.55,81.27,75.19,75.72,57.46,103.85,127.68
2012-01-05 00:00:00-05:00,62.75,61.84,63.24,61.43,28.51,63.65,81.15,75.27,75.86,58.04,103.41,128.06
2012-01-06 00:00:00-05:00,62.8,61.99,63.32,61.34,28.37,63.56,80.66,74.8,75.8,57.82,102.78,127.79
2012-01-09 00:00:00-05:00,62.79,62.13,63.37,61.44,28.5,64.06,80.77,74.94,75.99,57.64,103.17,128.0
2012-01-10 00:00:00-05:00,63.11,62.67,63.89,61.85,29.0,64.97,81.15,75.08,77.4999,58.34,104.06,129.16
2012-01-11 00:00:00-05:00,63.29,62.82,64.11,62.33,29.24,65.23,80.67,74.77,78.15,58.69,102.74,129.24
2012-01-12 00:00:00-05:00,63.61,62.949,64.41,62.88,29.33,65.81,80.71,74.6,79.3,58.26,101.8971,129.53
2012-01-13 00:00:00-05:00,63.12,62.7,64.19,62.5,29.15,65.28,80.59,74.452,78.747,58.39,101.22,128.95
2012-01-17 00:00:00-05:00,63.43,63.06,64.41,62.42,28.96,65.49,80.96,74.53,79.2,58.86,101.96,129.33
2012-01-18 00:00:00-05:00,64.6,63.4899,65.41,63.07,29.37,66.15,81.17,74.51,80.2,59.25,103.6,130.78
2012-01-19 00:00:00-05:00,65.18,63.506,66.02,63.21,29.6,66.8295,81.34,73.85,80.3199,59.55,103.99,131.48
2012-01-20 00:00:00-05:00,65.34,63.48,65.6,62.97,29.8,66.58,81.48,74.05,80.12,59.93,103.9,131.54
2012-01-23 00:00:00-05:00,65.5399,63.23,65.5,62.54,29.91,66.43,81.36,74.244,80.15,60.17,104.86,131.6
2012-01-24 00:00:00-05:00,65.7,63.29,65.76,61.88,29.86,66.46,81.05,73.66,80.36,60.59,104.55,131.46
2012-01-25 00:00:00-05:00,66.17,63.91,66.31,62.24,29.96,67.33,81.88,74.84,81.5599,61.38,105.96,132.57
2012-01-26 00:00:00-05:00,65.89,63.6295,66.11,61.41,29.79,67.12,81.59,75.03,81.33,61.8,104.27,131.88
2012-01-27 00:00:00-05:00,66.03,63.826,66.14,61.62,29.87,67.31,81.06,74.218,81.98,61.9,104.18,131.71
2012-01-30 00:00:00-05:00,66.1,63.68,65.95,61.41,29.59,67.03,80.65,73.79,81.78,61.38,103.6,131.36
2012-01-31 00:00:00-05:00,66.23,63.74,65.81,61.52,29.72,66.74,80.61,74.12,81.84,61.68,102.86,131.24
2012-02-01 00:00:00-05:00,67.0099,64.52,66.28,62.18,30.2,67.72,81.25,74.41,82.92,62.3,103.37,132.45
2012-02-02 00:00:00-05:00,67.26,64.39,66.27,62.66,30.33,67.71,81.6,74.32,82.69,62.44,103.99,132.67
2012-02-03 00:00:00-05:00,68.29,64.79,67.65,63.38,31.1,69.03,81.89,74.58,83.91,63.35,105.81,134.55
2012-02-06 00:00:00-05:00,68.26,64.56,67.61,63.55,30.92,68.796,81.93,74.3,83.65,63.08,107.07,134.45
2012-02-07 00:00:00-05:00,68.39,64.63,67.87,63.6,30.93,68.79,81.96,74.85,83.37,63.0,107.632,134.78
2012-02-08 00:00:00-05:00,68.88,64.61,67.98,63.781,31.11,68.92,82.01,74.87,83.43,63.09,107.36,135.13
2012-02-09 00:00:00-05:00,69.51,64.38,68.17,63.79,31.0,69.03,82.38,74.7,83.5,62.58,107.36,135.35
2012-02-10 00:00:00-05:00,68.91,64.086,67.77,63.52,30.64,68.33,82.07,74.5,82.02,62.0,106.15,134.37
2012-02-13 00:00:00-05:00,69.37,64.63,68.3,64.12,30.993,69.17,82.394,74.43,82.43,62.7099,107.07,135.33
2012-02-14 00:00:00-05:00,69.47,64.77,68.22,63.97,30.65,68.83,82.68,74.46,81.4,61.97,107.36,135.23
2012-02-15 00:00:00-05:00,69.13,64.63,67.95,63.94,30.461,67.92,82.46,74.18,81.24,61.67,107.27,134.56
2012-02-16 00:00:00-05:00,70.29,65.2,68.59,64.54,30.95,68.66,83.13,75.01,82.71,62.32,108.82,136.05
2012-02-17 00:00:00-05:00,70.2,64.88,69.06,64.84,31.1335,68.96,83.19,74.92,82.77,62.336,109.18,136.4
2012-02-21 00:00:00-05:00,70.35,64.4,68.79,64.9,31.06,69.03,82.8045,74.7,83.03,61.37,109.85,136.47
2012-02-22 00:00:00-05:00,69.99,64.35,68.51,64.33,30.69,68.89,82.73,74.85,82.71,60.83,110.06,136.02
2012-02-23 00:00:00-05:00,70.43,64.63,68.95,65.12,30.9928,69.18,83.11,74.9,83.0,61.63,110.76,136.63
2012-02-24 00:00:00-05:00,70.74,64.9,68.87,64.82,30.9,69.09,83.29,75.14,82.96,61.69,111.16,136.87
2012-02-27 00:00:00-05:00,70.84,64.97,69.09,64.94,31.13,69.12,83.28,74.98,83.0,61.62,110.79,137.11
2012-02-28 00:00:00-05:00,71.34,65.21,69.55,64.88,31.1,69.08,83.49,74.61,83.17,61.21,110.404,137.56
2012-02-29 00:00:00-05:00,70.85,64.83,69.34,64.34,31.02,68.68,83.71,74.59,81.77,61.03,109.12,136.88
2012-03-01 00:00:00-05:00,71.34,65.16,69.92,64.49,31.32,68.85,83.62,74.78,82.56,61.37,110.28,137.73
2012-03-02 00:00:00-05:00,71.08,64.95,69.7,64.32,31.16,68.34,83.6,74.71,82.2001,61.26,108.94,137.32
2012-03-05 00:00:00-05:00,70.35,64.73,69.6,64.42,31.07,67.91,83.94,74.88,80.94,61.86,108.31,136.79
2012-03-06 00:00:00-05:00,69.44,63.78,68.49,63.59,30.38,66.36,83.1899,74.5,79.05,61.05,106.41,134.7
2012-03-07 00:00:00-05:00,70.06,64.14,69.23,64.2,30.77,67.09,83.35,74.6,79.43,61.4,107.29,135.72
2012-03-08 00:00:00-05:00,70.89,64.92,70.02,64.7,31.02,68.04,83.91,74.94,80.88,61.11,108.09,137.02
2012-03-09 00:00:00-05:00,71.26,65.23,70.52,65.2199,31.27,68.32,84.15,75.34,81.15,61.39,108.07,137.56
2012-03-12 00:00:00-04:00,71.32,65.12,70.32,65.21,31.23,68.33,84.54,76.046,80.61,61.79,107.45,137.57
2012-03-13 00:00:00-04:00,72.76,66.07,71.47,65.76,32.32,69.8,85.2175,76.27,82.16,63.07,108.8815,140.06
2012-03-14 00:00:00-04:00,73.07,65.99,71.27,65.38,32.32,69.6,84.95,75.23,81.69,62.88,107.7,139.92
2012-03-15 00:00:00-04:00,73.35,66.25,71.63,65.98,32.81,70.45,85.16,75.17,82.33,62.83,107.95,140.68
2012-03-16 00:00:00-04:00,73.339,66.2,71.28,66.19,32.91,70.36,85.0499,75.01,82.5,63.18,109.37,140.3
2012-03-19 00:00:00-04:00,73.86,66.31,71.67,66.45,33.1,70.47,85.13,74.6537,82.92,63.67,110.0645,140.85
2012-03-20 00:00:00-04:00,73.73,65.88,71.71,66.38,33.16,69.63,85.09,74.71,82.3958,63.56,108.36,140.42
2012-03-21 00:00:00-04:00,73.72,65.92,71.84,66.745,33.0465,69.72,85.27,74.59,82.3955,63.44,107.35,140.21
2012-03-22 00:00:00-04:00,73.48,65.72,71.66,66.16,32.6,68.86,85.3,74.6,80.98,62.61,104.9999,139.17
2012-03-23 00:00:00-04:00,73.58,65.95,71.76,66.06,32.87,69.05,85.52,74.67,81.94,63.01,106.15,139.65
2012-03-26 00:00:00-04:00,74.8,67.1,72.98,66.5582,33.32,70.06,86.1,74.55,82.95,63.16,107.07,141.56
2012-03-27 00:00:00-04:00,74.77,67.18,72.76,65.82,33.08,69.86,86.06,74.8,82.82,63.19,105.9299,141.16
2012-03-28 00:00:00-04:00,74.53,66.97,72.09,65.1276,33.16,69.27,85.87,74.23,81.75,63.04,104.484,140.47
2012-03-29 00:00:00-04:00,74.39,67.08,72.04,65.15,32.87,69.31,85.86,74.5,81.87,63.1,104.49,140.22
2012-03-30 00:00:00-04:00,74.18,67.57,72.28,65.01,32.99,69.54,86.28,74.84,82.21,63.66,105.18,140.72
2012-04-02 00:00:00-04:00,74.93,67.79,72.64,65.31,33.27,69.956,86.99,75.19,83.32,64.08,106.23,141.8
2012-04-03 00:00:00-04:00,74.8,67.92,72.46,65.09,33.108,69.58,86.49,75.23,82.7,63.85,105.4,141.28
2012-04-04 00:00:00-04:00,73.71,67.4,71.73,64.7,32.61,69.04,86.25,75.05,81.6,63.15,103.92,139.88
2012-04-05 00:00:00-04:00,73.89,67.42,72.16,64.47,32.48,68.72,86.14,74.45,81.05,62.88,103.28,139.796
2012-04-09 00:00:00-04:00,73.39,66.44,71.414,63.75,32.03,67.58,85.39,73.9956,79.85,62.25,102.0,138.25
2012-04-10 00:00:00-04:00,72.27,65.46,69.55,62.648,31.36,66.15,84.56,73.02,78.09,60.92,99.86,135.86
2012-04-11 00:00:00-04:00,72.67,65.76,70.55,63.67,31.82,66.91,84.99,73.1229,78.94,61.68,99.87,136.94
2012-04-12 00:00:00-04:00,73.74,66.19,71.5,64.25,32.376,68.33,85.19,73.42,81.11,62.55,102.1,138.83
2012-04-13 00:00:00-04:00,72.5776,65.52,71.27,63.5512,31.7,67.41,85.13,73.16,80.33,62.25,100.5,137.13
2012-04-16 00:00:00-04:00,71.86,65.46,70.96,63.29,31.96,67.61,85.46,73.78,80.54,63.13,99.95,136.99
2012-04-17 00:00:00-04:00,73.43,66.37,71.78,64.0201,32.4,68.69,86.4,74.35,81.68,63.68,101.57,139.09
2012-04-18 00:00:00-04:00,72.89,66.276,71.87,63.36,32.14,68.44,86.33,74.13,81.29,63.26,101.31,138.62
2012-04-19 00:00:00-04:00,72.05,66.49,71.2,62.92,32.04,67.77,86.0,73.9,81.02,63.21,101.19,137.745
2012-04-20 00:00:00-04:00,71.56,66.85,71.34,63.56,31.96,68.33,86.77,74.65,81.15,64.02,100.94,137.93
2012-04-23 00:00:00-04:00,70.91,66.33,70.55,62.91,31.7,67.54,85.52,74.2,80.0,63.33,100.8,136.77
2012-04-24 00:00:00-04:00,70.51,66.54,70.28,63.84,32.06,68.29,85.56,74.8,79.97,64.32,101.5,137.33
2012-04-25 00:00:00-04:00,72.69,67.34,71.54,64.078,32.39,68.65,86.1,75.23,81.85,65.02,102.67,139.19
2012-04-26 00:00:00-04:00,73.2,67.32,72.369,64.35,32.64,69.03,86.87,75.71,81.84,65.21,103.63,140.14
2012-04-27 00:00:00-04:00,73.3369,67.53,73.2,64.54,32.66,69.57,86.8,76.03,82.28,65.6,103.6,140.43
2012-04-30 00:00:00-04:00,72.7,67.3,72.71,64.77,32.44,68.93,86.47,76.1501,81.5,65.48,104.06,139.82
2012-05-01 00:00:00-04:00,72.92,67.52,73.01,65.09,32.77,69.17,86.57,76.47,81.85,66.19,105.36,140.72
2012-05-02 00:00:00-04:00,73.0,67.57,73.57,65.07,32.53,69.26,86.79,76.02,81.42,66.12,103.67,140.34
2012-05-03 00:00:00-04:00,72.094,67.19,72.87,65.16,32.31,68.63,86.44,75.71,80.5457,65.84,101.9,139.29
2012-05-04 00:00:00-04:00,70.57,66.29,71.43,64.54,31.84,67.58,85.81,75.76,79.18,65.25,99.66,137.0
2012-05-07 00:00:00-04:00,70.3,66.59,71.45,64.68,31.99,67.5333,85.85,75.57,79.06,65.69,99.48,137.12
2012-05-08 00:00:00-04:00,69.99,66.68,70.56,64.53,31.82,67.37,85.77,75.82,78.7,65.61,99.08,136.52
2012-05-09 00:00:00-04:00,69.86,66.06,70.21,64.21,31.53,66.53,85.39,75.78,78.18,65.39,98.44,135.73
